Subject,CondCode,Channel,Time,Amplitude
9,1,P3,-24,0.367774962857787
9,1,P3,-20,0.0946051179238247
9,1,P3,-16,-3.40152758686806
9,1,P3,-12,0.0565274539056262
9,1,P3,-8,-1.48370654981986
9,1,P3,-4,0.687323994261254
9,1,P3,0,-0.937276734167842
9,1,P3,4,1.99958095120678
9,1,P3,8,1.82756778806161
9,1,P3,12,-0.356608557713711
9,1,P3,16,-0.76884053628262
9,1,P3,20,-1.73801187320445
9,1,P3,24,-2.98462943580795
9,1,P3,28,-0.540098921412372
9,1,P3,32,0.900796130500662
9,1,P3,36,-2.77313898031356
9,1,P3,40,4.7016968023555
9,1,P3,44,0.491473647757989
9,1,P3,48,1.77267681421319
9,1,P3,52,0.456323253693366
9,1,P3,56,0.597366948720049
9,1,P3,60,-1.15010368462067
9,1,P3,64,0.176170729029205
9,1,P3,68,-0.111478946739549
9,1,P3,72,-0.921576643387205
9,1,P3,76,2.49029627652905
9,1,P3,80,-0.692529869972834
9,1,P3,84,-1.50035194681292
9,1,P3,88,0.933512838412612
9,1,P3,92,-4.96426556476171
9,1,P3,96,0.522921491673693
9,1,P3,100,-2.02784753341297
9,1,P3,104,-1.5299613471632
9,1,P3,108,-1.55034673815249
9,1,P3,112,-1.56772927589184
9,1,P3,116,3.45717357319097
9,1,P3,120,-1.2620903061354
9,1,P3,124,1.80888332273916
9,1,P3,128,-0.329886026146096
9,1,P3,132,0.512276085736799
9,1,P3,136,2.47280234208585
9,1,P3,140,2.52476355447918
9,1,P3,144,1.47633399888498
9,1,P3,148,0.931778955485482
9,1,P3,152,0.121328318240796
9,1,P3,156,0.968403017673478
9,1,P3,160,1.1050947911166
9,1,P3,164,0.702762712359629
9,1,P3,168,1.00759665403305
9,1,P3,172,0.642525291223951
9,1,P3,176,-1.90499563370679
9,1,P3,180,-0.733249470651891
9,1,P3,184,1.35824734684219
9,1,P3,188,-1.58282703364282
9,1,P3,192,4.82816342514774
9,1,P3,196,-0.327822143119069
9,1,P3,200,1.24814447176549
9,1,P3,204,1.19422075101247
9,1,P3,208,0.636403049949323
9,1,P3,212,3.75270827056085
9,1,P3,216,3.56016471198451
9,1,P3,220,-0.0395271806259974
9,1,P3,224,2.5171159418312
9,1,P3,228,2.51964223609241
9,1,P3,232,2.6879001746818
9,1,P3,236,1.44754636385065
9,1,P3,240,0.666566808932046
9,1,P3,244,3.00682158752709
9,1,P3,248,3.05511396188503
9,1,P3,252,7.12384770257392
9,1,P3,256,2.93016497308371
9,1,P3,260,2.45378723462506
9,1,P3,264,2.70020694221183
9,1,P3,268,5.13719058525863
9,1,P3,272,2.92454314644947
9,1,P3,276,8.38167157711284
9,1,P3,280,3.16948331032204
9,1,P3,284,6.61762381077278
9,1,P3,288,6.34127841732842
9,1,P3,292,1.66057481811342
9,1,P3,296,5.94060670560218
9,1,P3,300,4.9016000308951
9,1,P3,304,3.64993566183377
9,1,P3,308,3.34821629933164
9,1,P3,312,3.61247581747259
9,1,P3,316,4.10871079562131
9,1,P3,320,7.42495049003068
9,1,P3,324,4.25362057369395
9,1,P3,328,6.52761669515752
9,1,P3,332,5.33663898741994
9,1,P3,336,4.45560825603801
9,1,P3,340,3.98016698135754
9,1,P3,344,2.80559556651418
9,1,P3,348,2.8096680214344
9,1,P3,352,2.25584545845779
9,1,P3,356,5.95868104250729
9,1,P3,360,2.61938896033674
9,1,P3,364,4.57303518932013
9,1,P3,368,3.73478631921957
9,1,P3,372,1.71371550335388
9,1,P3,376,2.44394323577547
9,1,P3,380,5.29822761807235
9,1,P3,384,4.12427948081631
9,1,P3,388,-0.455210925685817
9,1,P3,392,2.48841440309478
9,1,P3,396,-0.588783484247077
9,1,P3,400,3.59141414690812
9,1,P3,404,3.91994046596333
9,1,P3,408,0.0517533754326154
9,1,P3,412,2.98980157855824
9,1,P3,416,-0.439753813119485
9,1,P3,420,1.54092093610646
9,1,P3,424,2.14205696818248
9,1,P3,428,0.373507979152261
9,1,P3,432,-0.523479808207154
9,1,P3,436,-0.978025317705772
9,1,P3,440,0.240860713646465
9,1,P3,444,2.47925536770025
9,1,P3,448,-2.53937040037799
9,1,P3,452,-1.88903828156094
9,1,P3,456,1.35649124422853
9,1,P3,460,-0.490581419675741
9,1,P3,464,1.73412979432573
9,1,P3,468,1.04083946244679
9,1,P3,472,1.02007934557129
9,1,P3,476,0.376476406809372
9,1,P3,480,0.00105339876915481
9,1,P3,484,-1.01307713695119
9,1,P3,488,1.53490194000883
9,1,P3,492,3.59374067602336
9,1,P3,496,-3.18175568887383
9,1,P3,500,1.45501430274537
9,1,P3,504,0.0588529388805801
9,1,P3,508,1.84362406711015
9,1,P3,512,0.04820438034215
9,1,P3,516,-1.07983735034146
9,1,P3,520,1.69660481653477
9,1,P3,524,-0.235353631253968
9,1,P3,528,-0.127402044818558
9,1,P3,532,-1.85174971765856
9,1,P3,536,0.61376426017273
9,1,P3,540,-1.54287929911742
9,1,P3,544,2.61327386815884
9,1,P3,548,1.01480135232202
9,1,P3,552,2.10360349051551
9,1,P3,556,0.895759919081111
9,1,P3,560,0.126616636898095
9,1,P3,564,-2.05301143181595
9,1,P3,568,-2.45974428201442
9,1,P3,572,-2.01009280502136
9,1,P3,576,-1.52317203066617
9,1,P3,580,1.04725421742646
9,1,P3,584,0.0620058339927379
9,1,P3,588,2.9041524558687
9,1,P3,592,-1.30901680351047
9,1,P3,596,-4.47039042526447
9,1,P3,600,1.05845952431307
9,1,P3,604,-0.38162058838267
9,1,P3,608,-2.00875590691826
9,1,P3,612,0.848667254546658
9,1,P3,616,1.83518333252228
9,1,P3,620,-2.44096195749047
9,1,P3,624,-0.623391796003592
9,1,P3,628,1.50576174438232
9,1,P3,632,-1.9707716688713
9,1,P3,636,-0.108043408232138
9,1,P3,640,-2.84075752088626
9,1,P3,644,3.1687479332061
9,1,P3,648,1.13073841678328
9,1,P3,652,1.65490652651936
9,1,P3,656,-0.780575415952645
9,1,P3,660,-1.51354908964334
9,1,P3,664,-3.7046401453289
9,1,P3,668,-0.486176532762749
9,1,P3,672,1.37757173481876
9,1,P3,676,0.513162804311
9,1,P3,680,2.55340329526588
9,1,P3,684,2.7198981241612
9,1,P3,688,-0.954083954989581
9,1,P3,692,0.371087226715462
9,1,P3,696,-2.34061148750202
9,1,P3,700,0.0173776831493925
9,1,P3,704,0.938825383168775
9,1,P3,708,-2.39559785823969
9,1,P3,712,-0.630673705692354
9,1,P3,716,1.47709387891824
9,1,P3,720,-0.877190938555904
9,1,P3,724,-3.08828102093883
9,1,P3,728,0.250375734550164
9,1,P3,732,-2.8993308975354
9,1,P3,736,-2.12750048190861
9,1,P3,740,-0.0285509286129589
9,1,P3,744,-0.510752136013289
9,1,P3,748,-3.30784489162061
9,1,P3,752,-1.90135821954051
9,1,P3,756,-1.6173831090798
9,1,P3,760,-1.90272009502291
9,1,P3,764,-0.611543460500864
9,1,P3,768,1.20832796685857
9,1,P3,772,-2.17841937032313
9,1,P3,776,1.94983296071524
9,1,P3,780,-1.55816559460918
9,1,P3,784,-2.64487699164591
9,1,P3,788,-0.166778856150367
9,1,P3,792,1.8165309426375
9,1,P3,796,-0.111883562224723
9,1,P3,800,0.34108752504157
9,1,Pz,-200,1.08207711143096
9,1,Pz,-196,2.23772635428362
9,1,Pz,-192,-3.9364657193696
9,1,Pz,-188,-1.20173062148433
9,1,Pz,-184,1.37680148777137
9,1,Pz,-180,0.675471039502658
9,1,Pz,-176,0.18121878317981
9,1,Pz,-172,-0.199771105926793
9,1,Pz,-168,-0.00736963601116906
9,1,Pz,-164,-1.22604879559085
9,1,Pz,-160,1.92480978475324
9,1,Pz,-156,2.06079237197404
9,1,Pz,-152,-2.943658695577
9,1,Pz,-148,-0.0207441049280807
9,1,Pz,-144,-1.4918972974229
9,1,Pz,-140,-0.0652659361994577
9,1,Pz,-136,2.51974985483225
9,1,Pz,-132,-0.784027384076352
9,1,Pz,-128,0.620988280383224
9,1,Pz,-124,-1.37437918674788
9,1,Pz,-120,2.05637155733505
9,1,Pz,-116,-0.739672582085921
9,1,Pz,-112,1.296864374324
9,1,Pz,-108,-0.487928553504859
9,1,Pz,-104,-2.19056840272976
9,1,Pz,-100,-1.21526141763608
9,1,Pz,-96,-1.81016608149691
9,1,Pz,-92,-2.2320494604745
9,1,Pz,-88,1.46598332045532
9,1,Pz,-84,0.281784342264557
9,1,Pz,-80,0.541948925377897
9,1,Pz,-76,0.332101278354684
9,1,Pz,-72,-0.883009575284799
9,1,Pz,-68,0.4405111073944
9,1,Pz,-64,-1.41517265597195
9,1,Pz,-60,-0.247258301032008
9,1,Pz,-56,0.522658733966383
9,1,Pz,-52,0.0492490961884628
9,1,Pz,-48,2.59457300187495
9,1,Pz,-44,1.17794029923337
9,1,Pz,-40,-5.08324124529135
9,1,Pz,-36,3.81649720352918
9,1,Pz,-32,0.919603516641741
9,1,Pz,-28,-0.434780818581653
9,1,Pz,-24,0.561921094540302
9,1,Pz,-20,1.18741953209018
9,1,Pz,-16,-1.09364358298969
9,1,Pz,-12,-0.367381744907271
9,1,Pz,-8,-0.625681736761479
9,1,Pz,-4,-0.0865934177059828
9,1,Pz,0,-1.66457676346572
9,1,Pz,4,1.06531629828596
9,1,Pz,8,0.772001223331707
9,1,Pz,12,1.1607141837749
9,1,Pz,16,-2.49792682827321
9,1,Pz,20,0.540096870487916
9,1,Pz,24,-1.3170745878128
9,1,Pz,28,1.18561621411258
9,1,Pz,32,-1.02282655812277
9,1,Pz,36,0.849958034774241
9,1,Pz,40,-0.491601512434792
9,1,Pz,44,0.995450481472029
9,1,Pz,48,-0.531005801670383
9,1,Pz,52,-0.697165762799561
9,1,Pz,56,1.67752460615282
9,1,Pz,60,-4.01991475622072
9,1,Pz,64,-0.260887350563669
9,1,Pz,68,-1.77971588315983
9,1,Pz,72,-2.63922288045154
9,1,Pz,76,-1.73171938325667
9,1,Pz,80,1.20440018094487
9,1,Pz,84,2.2247177702395
9,1,Pz,88,-1.27671265965338
9,1,Pz,92,-1.76916676965983
9,1,Pz,96,-0.618916342172774
9,1,Pz,100,1.12857599083074
9,1,Pz,104,1.55404435187307
9,1,Pz,108,-0.326273934660363
9,1,Pz,112,4.14538637557745
9,1,Pz,116,1.38995888032307
9,1,Pz,120,-0.640581622406622
9,1,Pz,124,1.05315399203296
9,1,Pz,128,0.0183000457884454
9,1,Pz,132,-2.72732192925646
9,1,Pz,136,2.15436872394235
9,1,Pz,140,0.498303759064527
9,1,Pz,144,1.27570871287845
9,1,Pz,148,-0.331030458914351
9,1,Pz,152,2.40453195743981
9,1,Pz,156,1.02107429308075
9,1,Pz,160,3.43742657113654
9,1,Pz,164,-1.96537258914524
9,1,Pz,168,1.08445022363228
9,1,Pz,172,-0.450476076909373
9,1,Pz,176,0.170926631520873
9,1,Pz,180,3.76786597429374
9,1,Pz,184,3.53738905702894
9,1,Pz,188,0.535833657532449
9,1,Pz,192,4.14812062601116
9,1,Pz,196,2.6241867882793
9,1,Pz,200,1.88618919328092
9,1,Pz,204,1.45080436440772
9,1,Pz,208,1.23919693116504
9,1,Pz,212,4.66075106073203
9,1,Pz,216,2.77872072400855
9,1,Pz,220,1.36757581444457
9,1,Pz,224,7.23507878110215
9,1,Pz,228,0.980497053707444
9,1,Pz,232,3.40457492577548
9,1,Pz,236,2.53127917725989
9,1,Pz,240,5.54033406677378
9,1,Pz,244,5.73074390677464
9,1,Pz,248,3.47092214082985
9,1,Pz,252,2.69808713605634
9,1,Pz,256,5.0723955334712
9,1,Pz,260,7.07426210588703
9,1,Pz,264,6.75502214712411
9,1,Pz,268,7.38057964571885
9,1,Pz,272,3.51474833365572
9,1,Pz,276,3.50880244776469
9,1,Pz,280,3.69900503224678
9,1,Pz,284,5.65428109135145
9,1,Pz,288,3.68098293315259
9,1,Pz,292,7.12084449416411
9,1,Pz,296,5.50779069967929
9,1,Pz,300,7.71331145297113
9,1,Pz,304,4.79847319637565
9,1,Pz,308,7.31135657478359
9,1,Pz,312,4.65982854530968
9,1,Pz,316,6.12449617082405
9,1,Pz,320,6.14892612815307
9,1,Pz,324,4.55951489972666
9,1,Pz,328,7.40230065614419
9,1,Pz,332,5.50638690091995
9,1,Pz,336,7.2225151182778
9,1,Pz,340,5.61568046544754
9,1,Pz,344,4.26899359716438
9,1,Pz,348,2.13485326986148
9,1,Pz,352,2.66220164452769
9,1,Pz,356,3.6890396782462
9,1,Pz,360,4.59184526100255
9,1,Pz,364,3.76061054379276
9,1,Pz,368,4.63950268236011
9,1,Pz,372,5.70320913088331
9,1,Pz,376,4.25878042132349
9,1,Pz,380,2.04550302043091
9,1,Pz,384,2.95707117348001
9,1,Pz,388,2.81815677507441
9,1,Pz,392,4.50482379695877
9,1,Pz,396,-1.46890008895433
9,1,Pz,400,3.05108282041752
9,1,Pz,404,3.40049870696938
9,1,Pz,408,-0.164161031042341
9,1,Pz,412,2.33410489514946
9,1,Pz,416,-2.55329487538638
9,1,Pz,420,1.38674824032439
9,1,Pz,424,2.50761972162159
9,1,Pz,428,1.66313610323131
9,1,Pz,432,1.91539926449401
9,1,Pz,436,0.0480105136876913
9,1,Pz,440,1.29607404045264
9,1,Pz,444,0.929990615280878
9,1,Pz,448,1.81291074807635
9,1,Pz,452,1.40035370025116
9,1,Pz,456,-0.707904547932363
9,1,Pz,460,1.72400580887843
9,1,Pz,464,-0.00885846449652988
9,1,Pz,468,1.72098800678133
9,1,Pz,472,2.07288464538324
9,1,Pz,476,0.232804726710592
9,1,Pz,480,1.734593234548
9,1,Pz,484,0.421225108720048
9,1,Pz,488,-0.517032580845935
9,1,Pz,492,1.62088518720384
9,1,Pz,496,1.12890207784422
9,1,Pz,500,-1.95097806308256
9,1,Pz,504,-0.395135434348401
9,1,Pz,508,1.57865273293828
9,1,Pz,512,-2.00555199420136
9,1,Pz,516,1.82037198560809
9,1,Pz,520,-1.88482855491515
9,1,Pz,524,-2.63260206166444
9,1,Pz,528,-2.30869073301699
9,1,Pz,532,1.69782190511288
9,1,Pz,536,0.958776405730598
9,1,Pz,540,0.987272301302117
9,1,Pz,544,-1.02469038690792
9,1,Pz,548,-3.06358249586067
9,1,Pz,552,-1.21600001154543
9,1,Pz,556,0.451427281400314
9,1,Pz,560,0.876030700299814
9,1,Pz,564,1.04713234907943
9,1,Pz,568,-3.15612195673441
9,1,Pz,572,-1.19415178141684
9,1,Pz,576,-2.62380799410042
9,1,Pz,580,-1.1257575419528
9,1,Pz,584,0.45933292578034
9,1,Pz,588,0.50911928158327
9,1,Pz,592,0.623290964566783
9,1,Pz,596,-1.76853681107058
9,1,Pz,600,2.40710512218466
9,1,Pz,604,-0.611152179689984
9,1,Pz,608,-1.73213752714611
9,1,Pz,612,0.0229868931510182
9,1,Pz,616,2.3962625212484
9,1,Pz,620,2.58388424713959
9,1,Pz,624,-0.558903239390053
9,1,Pz,628,-3.29100656794399
9,1,Pz,632,-0.812219444527536
9,1,Pz,636,-2.33498373399938
9,1,Pz,640,1.53252470735243
9,1,Pz,644,-0.893382051926744
9,1,Pz,648,-0.425826867134504
9,1,Pz,652,-2.54101023232205
9,1,Pz,656,-0.496386088023493
9,1,Pz,660,1.18188993838561
9,1,Pz,664,1.50451385124877
9,1,Pz,668,0.976763261800684
9,1,Pz,672,-4.71149681251312
9,1,Pz,676,-2.01977821530669
9,1,Pz,680,1.40049537056601
9,1,Pz,684,0.497088450376973
9,1,Pz,688,3.48279104194146
9,1,Pz,692,0.201827365802511
9,1,Pz,696,0.451391092740504
9,1,Pz,700,-0.711831867509921
9,1,Pz,704,1.88315238785816
9,1,Pz,708,-1.64718587649562
9,1,Pz,712,-3.39184196248071
9,1,Pz,716,-1.39691488376544
9,1,Pz,720,1.20923421525994
9,1,Pz,724,-0.154254016079166
9,1,Pz,728,-0.813455433568823
9,1,Pz,732,-3.35023926917202
9,1,Pz,736,1.23206090782783
9,1,Pz,740,-0.529089628579952
9,1,Pz,744,2.77921095059555
9,1,Pz,748,0.838729536806507
9,1,Pz,752,2.69280378268808
9,1,Pz,756,-0.31592441010005
9,1,Pz,760,0.149718248693775
9,1,Pz,764,-0.436046840731197
9,1,Pz,768,-3.38928668208925
9,1,Pz,772,-1.33192106991864
9,1,Pz,776,2.43049027743118
9,1,Pz,780,0.942572268058975
9,1,Pz,784,1.2922115707694
9,1,Pz,788,1.62316069862393
9,1,Pz,792,-0.41680380205625
9,1,Pz,796,-1.42914067718192
9,1,Pz,800,-0.435847385098995
9,1,P4,-200,-3.21695085613198
9,1,P4,-196,-0.209023656779959
9,1,P4,-192,2.82692258143183
9,1,P4,-188,1.56456662858857
9,1,P4,-184,-0.939973805436979
9,1,P4,-180,0.077966724188927
9,1,P4,-176,-0.539460192034948
9,1,P4,-172,-0.667133476307027
9,1,P4,-168,1.08967951190612
9,1,P4,-164,-0.0809056480320892
9,1,P4,-160,-1.48723116922232
9,1,P4,-156,0.330745923474731
9,1,P4,-152,-0.453278490623111
9,1,P4,-148,0.870978671393091
9,1,P4,-144,-2.47639591623752
9,1,P4,-140,-0.670321908083525
9,1,P4,-136,1.7230186645429
9,1,P4,-132,-1.16621540471581
9,1,P4,-128,-1.35404104872076
9,1,P4,-124,2.16989230961624
9,1,P4,-120,0.037548960246444
9,1,P4,-116,1.48744121775284
9,1,P4,-112,-0.867505510912418
9,1,P4,-108,0.520846413069965
9,1,P4,-104,0.668374338298795
9,1,P4,-100,0.11593502588385
9,1,P4,-96,-1.43153098727737
9,1,P4,-92,-2.61614531056878
9,1,P4,-88,1.89778643019815
9,1,P4,-84,0.0049287787220231
9,1,P4,-80,-0.777320133209318
9,1,P4,-76,0.137116539661893
9,1,P4,-72,1.44526391678288
9,1,P4,-68,-3.01748275783687
9,1,P4,-64,0.467284388791062
9,1,P4,-60,-0.134027389229722
9,1,P4,-56,2.19781390644758
9,1,P4,-52,1.49160038894892
9,1,P4,-48,-1.3521085698937
9,1,P4,-44,-0.563292169679461
9,1,P4,-40,-0.211651739743261
9,1,P4,-36,0.808737707776077
9,1,P4,-32,0.695335444224233
9,1,P4,-28,-1.85661461271415
9,1,P4,-24,0.58936882691006
9,1,P4,-20,-0.773222069214145
9,1,P4,-16,3.09029727517226
9,1,P4,-12,-0.567564339853859
9,1,P4,-8,-2.81905651837849
9,1,P4,-4,-0.447057625579396
9,1,P4,0,-2.52123936921667
9,1,P4,4,-1.8334166895247
9,1,P4,8,3.14121153731839
9,1,P4,12,0.625399409383028
9,1,P4,16,0.167286948271025
9,1,P4,20,3.99793767133524
9,1,P4,24,3.13533702907682
9,1,P4,28,0.226233428491122
9,1,P4,32,-1.00163231528121
9,1,P4,36,-2.01632276903728
9,1,P4,40,1.00630367996395
9,1,P4,44,1.85680646167317
9,1,P4,48,2.38403080889428
9,1,P4,52,1.1633164904983
9,1,P4,56,-3.27498479989136
9,1,P4,60,-0.172981383775189
9,1,P4,64,1.3527125523484
9,1,P4,68,0.799119866192911
9,1,P4,72,2.01258619263244
9,1,P4,76,-1.75637977473736
9,1,P4,80,0.559534105077816
9,1,P4,84,0.0945748943596432
9,1,P4,88,1.88025460812028
9,1,P4,92,1.16143858096125
9,1,P4,96,1.03162113604308
9,1,P4,100,2.85076231082827
9,1,P4,104,0.14669860626652
9,1,P4,108,-1.54944120682494
9,1,P4,112,-3.33590812341845
9,1,P4,116,1.90388548170095
9,1,P4,120,-2.54358649267907
9,1,P4,124,-1.1719074214174
9,1,P4,128,1.12987549823138
9,1,P4,132,-1.83259768163008
9,1,P4,136,2.07080453074034
9,1,P4,140,-2.00315936401168
9,1,P4,144,-0.801735858213956
9,1,P4,148,4.64589337936097
9,1,P4,152,-3.35333763534074
9,1,P4,156,0.235441073261383
9,1,P4,160,-2.63932589462634
9,1,P4,164,-0.0659455120707373
9,1,P4,168,-0.814314408191922
9,1,P4,172,-0.441615870594755
9,1,P4,176,2.9206257225121
9,1,P4,180,-3.23571501338025
9,1,P4,184,0.37840212510083
9,1,P4,188,2.52048867216638
9,1,P4,192,0.173641917078028
9,1,P4,196,1.20146338063595
9,1,P4,200,2.51986082678337
9,1,P4,204,2.47638166251675
9,1,P4,208,1.94679819497951
9,1,P4,212,2.64215064691339
9,1,P4,216,3.66584832015596
9,1,P4,220,1.34699171547711
9,1,P4,224,1.64530960770551
9,1,P4,228,2.9528537043816
9,1,P4,232,2.09241462973691
9,1,P4,236,4.13202449252415
9,1,P4,240,2.0543039754241
9,1,P4,244,1.38703852225613
9,1,P4,248,3.56925437441351
9,1,P4,252,3.78687588295124
9,1,P4,256,1.9664609958863
9,1,P4,260,3.0929955772747
9,1,P4,264,3.13391364569156
9,1,P4,268,6.86051385268944
9,1,P4,272,1.26418162155552
9,1,P4,276,4.88027753494701
9,1,P4,280,6.06311088549803
9,1,P4,284,3.4820034006427
9,1,P4,288,2.75276486340118
9,1,P4,292,2.88744082065621
9,1,P4,296,1.29506083153544
9,1,P4,300,6.32974427313214
9,1,P4,304,6.28901121667016
9,1,P4,308,4.81944164466677
9,1,P4,312,3.77693482665985
9,1,P4,316,4.17535744997279
9,1,P4,320,2.77127430355186
9,1,P4,324,7.83105772866208
9,1,P4,328,2.96846780358455
9,1,P4,332,3.7515628705094
9,1,P4,336,4.00406519969132
9,1,P4,340,6.33818041511632
9,1,P4,344,3.80365972516502
9,1,P4,348,4.79266783353129
9,1,P4,352,7.15610202680384
9,1,P4,356,3.19180415358549
9,1,P4,360,1.64106001103847
9,1,P4,364,4.43612520842231
9,1,P4,368,5.43950895468374
9,1,P4,372,3.49019168594457
9,1,P4,376,-1.429639360804
9,1,P4,380,1.58733381159358
9,1,P4,384,1.79390755275132
9,1,P4,388,2.3592952279245
9,1,P4,392,1.3749880482077
9,1,P4,396,4.70278691596502
9,1,P4,400,3.40622044366508
9,1,P4,404,0.541742314617386
9,1,P4,408,-0.689897727011216
9,1,P4,412,1.11477343189774
9,1,P4,416,3.07584665502142
9,1,P4,420,0.713288967527029
9,1,P4,424,1.5162905932838
9,1,P4,428,-2.74180274532225
9,1,P4,432,1.15079248861984
9,1,P4,436,0.580218567097367
9,1,P4,440,1.33463218217792
9,1,P4,444,2.22062020383613
9,1,P4,448,-2.2956558058968
9,1,P4,452,-0.322182481370568
9,1,P4,456,2.71385579824784
9,1,P4,460,1.70476178834914
9,1,P4,464,0.27070432030656
9,1,P4,468,1.15264313695495
9,1,P4,472,0.591388288931274
9,1,P4,476,0.261301956049601
9,1,P4,480,0.112233155998742
9,1,P4,484,0.105857832890933
9,1,P4,488,0.580720226808742
9,1,P4,492,1.59076669787535
9,1,P4,496,0.573767050626246
9,1,P4,500,-3.99945363774129
9,1,P4,504,-2.40300468834572
9,1,P4,508,-2.08891583970016
9,1,P4,512,0.0941960356879617
9,1,P4,516,-1.58112878356539
9,1,P4,520,-0.841931502070654
9,1,P4,524,-1.36453770508836
9,1,P4,528,3.06164936560401
9,1,P4,532,-0.0517275105338991
9,1,P4,536,0.671500994039997
9,1,P4,540,-0.212228020757126
9,1,P4,544,-0.866448869107655
9,1,P4,548,-0.127802660942055
9,1,P4,552,-0.413229639749942
9,1,P4,556,0.521173177130024
9,1,P4,560,1.15396005204344
9,1,P4,564,-3.21279994952342
9,1,P4,568,-0.973082081452506
9,1,P4,572,1.62691298624319
9,1,P4,576,3.58213404086129
9,1,P4,580,0.670077511686851
9,1,P4,584,0.618391475197441
9,1,P4,588,-1.2912437901828
9,1,P4,592,-0.782602102269253
9,1,P4,596,-2.77083892234551
9,1,P4,600,0.0284929497501687
9,1,P4,604,0.387411886559208
9,1,P4,608,0.961373775433998
9,1,P4,612,0.0936305160592512
9,1,P4,616,0.991175661756621
9,1,P4,620,0.263572468555086
9,1,P4,624,1.76459763657552
9,1,P4,628,-2.59224392896002
9,1,P4,632,3.61358502331498
9,1,P4,636,-1.64218033175431
9,1,P4,640,-0.266646242085576
9,1,P4,644,0.806427549898203
9,1,P4,648,-1.21185428508233
9,1,P4,652,-0.258142383629792
9,1,P4,656,0.21519923967913
9,1,P4,660,1.47731983850432
9,1,P4,664,-0.0952510117277766
9,1,P4,668,0.199405800678665
9,1,P4,672,0.227629943502415
9,1,P4,676,-1.01861439086873
9,1,P4,680,-1.30850766580014
9,1,P4,684,-0.546166643456262
9,1,P4,688,1.62625072354451
9,1,P4,692,-1.4698400007997
9,1,P4,696,0.577663254381757
9,1,P4,700,0.330028799847376
9,1,P4,704,-0.176731377528606
9,1,P4,708,0.828106408871425
9,1,P4,712,-0.137740888339962
9,1,P4,716,1.70393337581501
9,1,P4,720,-1.91276007729817
9,1,P4,724,2.05234691594295
9,1,P4,728,3.60671311159367
9,1,P4,732,-0.366088921323239
9,1,P4,736,1.79342967749094
9,1,P4,740,-0.343387717308565
9,1,P4,744,-3.75863201014022
9,1,P4,748,0.327655540972008
9,1,P4,752,-0.414129938118659
9,1,P4,756,-1.08727551842951
9,1,P4,760,0.0820275909674719
9,1,P4,764,-2.0666535260406
9,1,P4,768,-0.664199725655798
9,1,P4,772,2.28044715393044
9,1,P4,776,-1.20391329002173
9,1,P4,780,0.139659358006902
9,1,P4,784,0.320252902221844
9,1,P4,788,-0.427038070469907
9,1,P4,792,-0.313578665711289
9,1,P4,796,2.23580605317288
9,1,P4,800,0.493787154050197
9,1,P8,-200,0.575040144410972
9,1,P8,-196,1.57376866692631
9,1,P8,-192,-2.43903378137936
9,1,P8,-188,0.102911588793185
9,1,P8,-184,-1.52560852751392
9,1,P8,-180,0.560229696437843
9,1,P8,-176,-2.91962243853158
9,1,P8,-172,-2.70058050047365
9,1,P8,-168,-0.396342177256755
9,1,P8,-164,-0.719561222595521
9,1,P8,-160,-0.147889546682645
9,1,P8,-156,-1.17967375931496
9,1,P8,-152,0.857600311405247
9,1,P8,-148,-1.78719686407131
9,1,P8,-144,-0.137055986774233
9,1,P8,-140,-3.94542228119359
9,1,P8,-136,1.88875344466582
9,1,P8,-132,-0.772683850300127
9,1,P8,-128,5.58062403450145
9,1,P8,-124,-1.80424436227415
9,1,P8,-120,-1.64501336336148
9,1,P8,-116,0.192636064684237
9,1,P8,-112,-1.36550740709525
9,1,P8,-108,-0.00157847911796494
9,1,P8,-104,-1.2766233598918
9,1,P8,-100,0.663877310539044
9,1,P8,-96,-1.24024391296734
9,1,P8,-92,0.427686418474345
9,1,P8,-88,-3.14179993835213
9,1,P8,-84,-1.41447294024672
9,1,P8,-80,-0.604162311961597
9,1,P8,-76,-0.225289167729794
9,1,P8,-72,2.05433449267002
9,1,P8,-68,-1.49564932831937
9,1,P8,-64,1.31585211439062
9,1,P8,-60,1.57400087603815
9,1,P8,-56,-0.63206782246461
9,1,P8,-52,-1.09406814409981
9,1,P8,-48,-0.676625476033376
9,1,P8,-44,0.00949831483159774
9,1,P8,-40,-1.41175790082278
9,1,P8,-36,-0.0991703494339641
9,1,P8,-32,-0.125870323904835
9,1,P8,-28,-1.20482764273943
9,1,P8,-24,2.50779888584686
9,1,P8,-20,-3.41684352954501
9,1,P8,-16,-0.152800712380645
9,1,P8,-12,-1.2514496024852
9,1,P8,-8,-0.486545884416029
9,1,P8,-4,2.65242401043655
9,1,P8,0,-1.09995528364703
9,1,P8,4,-0.669467467386545
9,1,P8,8,0.932282764224866
9,1,P8,12,3.03822947359612
9,1,P8,16,-1.16019430186637
9,1,P8,20,-0.353537025760706
9,1,P8,24,-0.630948323878
9,1,P8,28,-2.83165413683169
9,1,P8,32,0.269777801616658
9,1,P8,36,-2.953336865064
9,1,P8,40,-0.0356656768596714
9,1,P8,44,0.607180769733486
9,1,P8,48,-0.734690870074127
9,1,P8,52,-1.16777868928188
9,1,P8,56,0.886066907638619
9,1,P8,60,-3.1960024497506
9,1,P8,64,-0.0492796352344916
9,1,P8,68,-1.00277142327192
9,1,P8,72,-1.3665917570167
